sku,producto_talla_id,sucursal_id,sucursal_alias,sucursal_nombre,articulo,talla,stock_legacy,stock_lotes,stock_kardex,ajuste_necesario,direccion
4824469,84070,3,PAO2,,189-5396,23,1,1,3,0,SIN_CAMBIO
4780714,311366,3,PAO2,,881-6994,44,1,0,2,-1,DISMINUIR
4822491,13466,3,PAO2,,10013,00,3,8,12,5,AUMENTAR
4822376,74524,3,PAO2,,16H0056,41,1,1,3,0,SIN_CAMBIO
4722503,209033,3,PAO2,,4778,39,3,2,6,-1,DISMINUIR
4819899,288433,3,PAO2,,804-0111,34,3,1,6,-2,DISMINUIR
4819904,288432,3,PAO2,,804-0111,34,2,1,4,-1,DISMINUIR
4828138,557341,3,PAO2,,TO521147,00,18,11,30,-7,DISMINUIR
4777966,582310,3,PAO2,,XTCAN004,00,3,5,9,2,AUMENTAR
4723198,435199,3,PAO2,,G2016,39,1,0,2,-1,DISMINUIR
4825778,75699,3,PAO2,,1711/1,36,2,1,4,-1,DISMINUIR
334831,511184,3,PAO2,,MSAFGARMP,00,36,33,59,-3,DISMINUIR
4784824,89609,3,PAO2,,2.20.14,00,4,13,19,9,AUMENTAR
4802449,9882,3,PAO2,,100000024,"6,0",1,0,2,-1,DISMINUIR
4827572,270933,3,PAO2,,672-6670,38,4,5,10,1,AUMENTAR
4827838,152881,7,NICK2,,311481 01,"11,5",1,0,2,-1,DISMINUIR
4800239,485940,7,NICK2,,IP3996,M,20,20,41,0,SIN_CAMBIO
4771536,467549,7,NICK2,,HG0339,00,2,4,7,2,AUMENTAR
4809456,556474,7,NICK2,,TAPE07,00,5,12,22,7,AUMENTAR
4823031,143224,7,NICK2,,3028252-013,10,1,1,3,0,SIN_CAMBIO
4804215,467037,7,NICK2,,HF3630-100,"10,5",2,1,4,-1,DISMINUIR
4812818,491522,7,NICK2,,JK5073,S,7,5,13,-2,DISMINUIR
4824196,14082,7,NICK2,,100202648,"6,5",3,2,6,-1,DISMINUIR
4821232,492968,7,NICK2,,JR6674,"8,0",1,0,2,-1,DISMINUIR
4828413,473210,7,NICK2,,HQ2325-400,"9,5",3,2,6,-1,DISMINUIR
4770702,16772,7,NICK2,,1014019244,00,39,45,86,6,AUMENTAR
4771856,477415,7,NICK2,,IC4366,L,1,1,3,0,SIN_CAMBIO
4799583,376332,7,NICK2,,CDA KIDS 2020,10,2,1,4,-1,DISMINUIR
4827053,445194,7,NICK2,,GORRO CDA,00,66,71,140,5,AUMENTAR
4777863,286684,7,NICK2,,8.40.01,00,1,2,4,1,AUMENTAR
4809122,155883,7,NICK2,,32315,"6,0",1,0,2,-1,DISMINUIR
4806869,515678,7,NICK2,,OXSANDN004,00,5,17,23,12,AUMENTAR
4760687,315430,7,NICK2,,9.55.15,M,52,30,90,-22,DISMINUIR
4788586,576636,7,NICK2,,WILWRS328750U,"9,5",1,2,4,1,AUMENTAR
4818879,488996,7,NICK2,,J0848-1,31,2,0,3,-2,DISMINUIR
4797079,372918,7,NICK2,,CAS-01B,S,24,24,53,0,SIN_CAMBIO
4810852,55437,7,NICK2,,14066,"9,5",1,1,3,0,SIN_CAMBIO
4748206,32268,7,NICK2,,1201,"9,5",6,7,14,1,AUMENTAR
4818004,285401,7,NICK2,,78058570091,00,10,10,22,0,SIN_CAMBIO
4799058,401058,7,NICK2,,DJ5963-700,"8,0",1,0,2,-1,DISMINUIR
4827097,485624,7,NICK2,,IM1652-002,"8,5",2,1,4,-1,DISMINUIR
4819191,427216,7,NICK2,,FQ8291-800,13,2,1,4,-1,DISMINUIR
4775515,5516,7,NICK2,,0661432910,00,5,4,10,-1,DISMINUIR
4801603,104128,7,NICK2,,2197078KQ,"9,5",1,1,3,0,SIN_CAMBIO
4775339,473896,7,NICK2,,HR0537,10,2,1,4,-1,DISMINUIR
4800106,42463,7,NICK2,,13011,10,3,2,6,-1,DISMINUIR
4827973,302772,7,NICK2,,8434666308,00,12,11,24,-1,DISMINUIR
4801751,511860,7,NICK2,,MZ2308,"4,0",7,6,17,-1,DISMINUIR
4800902,308990,7,NICK2,,8803,00,1,0,2,-1,DISMINUIR
4787697,480809,7,NICK2,,IE6653,13,2,1,4,-1,DISMINUIR
4817111,488620,7,NICK2,,J0620-2,38,3,2,6,-1,DISMINUIR
4742097,539840,7,NICK2,,S17-5B,43,2,2,5,0,SIN_CAMBIO
4794592,485927,7,NICK2,,IP3994,M,6,6,13,0,SIN_CAMBIO
4819570,180555,4,PAO3,,392290 59,"8,0",3,2,6,-1,DISMINUIR
4796711,142164,4,PAO3,,302686L-MLT,33,2,1,4,-1,DISMINUIR
4784317,485590,4,PAO3,,IK8360,L,2,1,4,-1,DISMINUIR
4802012,64219,4,PAO3,,150012-BKW,39,1,0,2,-1,DISMINUIR
4824899,569817,4,PAO3,,VU4326T,35,2,1,4,-1,DISMINUIR
4804646,296647,4,PAO3,,8224.804.14194-31175,35,1,0,2,-1,DISMINUIR
4817216,491736,7,NICK2,,JN7434,M,6,6,13,0,SIN_CAMBIO
4820459,119332,7,NICK2,,252060L-WTQP,38,1,1,3,0,SIN_CAMBIO
4703980,553769,7,NICK2,,SX7677-010,M,9,18,29,9,AUMENTAR
4794111,488282,7,NICK2,,J0504-2,35,1,0,2,-1,DISMINUIR
4794522,488373,7,NICK2,,J0508-2,35,4,2,7,-2,DISMINUIR
4827831,152882,7,NICK2,,311481 01,"7,5",1,0,2,-1,DISMINUIR
4822802,490595,7,NICK2,,JH8854,"7,5",1,0,2,-1,DISMINUIR
4806879,547851,7,NICK2,,SPACAPV014,00,20,17,39,-3,DISMINUIR
4818288,427292,7,NICK2,,FQ8313-800,"4,0",1,0,3,-1,DISMINUIR
4824488,539448,2,PAO1,,S02-B,44,1,1,3,0,SIN_CAMBIO
4808150,16106,2,PAO1,,100468-BBK,"38,5",2,1,4,-1,DISMINUIR
4723059,435435,2,PAO1,,G2018,38,1,0,2,-1,DISMINUIR
4826258,300803,2,PAO1,,8360.353.26508-41,40,1,1,3,0,SIN_CAMBIO
4763974,136842,2,PAO1,,302349L-NVMT,36,1,0,2,-1,DISMINUIR
4818496,151319,2,PAO1,,310387L-LTPK,31,2,1,4,-1,DISMINUIR
4828149,42183,2,PAO1,,13-ANATOMIC69,37,3,4,8,1,AUMENTAR
4740540,505817,6,NICK1,,M9166C-001,"4,0",1,2,4,1,AUMENTAR
4818525,191880,6,NICK1,,403906N-BLK,25,2,1,4,-1,DISMINUIR
4810340,81440,6,NICK1,,185008-BBK,"36,5",2,1,4,-1,DISMINUIR
4756367,231064,6,NICK1,,533263 01,M,2,1,4,-1,DISMINUIR
4821362,185593,6,NICK1,,400139L-BKSL,32,2,1,4,-1,DISMINUIR
4816306,151025,6,NICK1,,310321L-LPMT,30,3,2,6,-1,DISMINUIR
4819173,424134,6,NICK1,,FD6034-001,"8,5",2,0,4,-2,DISMINUIR
4792133,11202,6,NICK1,,100032992,"7,5",1,0,2,-1,DISMINUIR
4819581,181012,6,NICK1,,394253 13,10,1,0,2,-1,DISMINUIR
4821175,507551,6,NICK1,,MEDIA POLYESTER ECO JUV,00,42,43,86,1,AUMENTAR
4784312,485537,6,NICK1,,IJ5632,00,1,2,2,1,AUMENTAR
4819324,467197,6,NICK1,,HF6279-601,"4,5",2,1,4,-1,DISMINUIR
4746500,456286,6,NICK1,,GW8342,"8,5",5,4,11,-1,DISMINUIR
4713732,443305,6,NICK1,,GE6133,L,1,1,0,0,SIN_CAMBIO
4742243,126661,4,PAO3,,281-95890,26,3,2,6,-1,DISMINUIR
4790676,165345,4,PAO3,,356-6284,32,2,0,3,-2,DISMINUIR
4822090,542654,4,PAO3,,S5391-8,41,3,2,6,-1,DISMINUIR
4816648,79210,4,PAO3,,180745-12,40,3,2,6,-1,DISMINUIR
4823789,279902,4,PAO3,,73690-LTDN,40,1,0,2,-1,DISMINUIR
4740387,73244,4,PAO3,,166800C-001,"6,5",1,0,2,-1,DISMINUIR
4820714,413329,4,PAO3,,EGA61102-91N,38,1,0,2,-1,DISMINUIR
4811779,31228,4,PAO3,,12-CAROL-5,38,2,1,4,-1,DISMINUIR
4697808,573311,4,PAO3,,WAG343W20,39,1,0,2,-1,DISMINUIR
4697077,333879,4,PAO3,,A51F2010-CA,39,1,0,2,-1,DISMINUIR
4816089,249867,4,PAO3,,5T01-1,37,3,2,6,-1,DISMINUIR
4809235,95845,4,PAO3,,2084,40,1,2,4,1,AUMENTAR
4819686,586880,4,PAO3,,ZM24-22610-91,41,1,1,3,0,SIN_CAMBIO
4811068,146912,5,PAO4,,303947L-WHT,30,1,0,2,-1,DISMINUIR
4823980,36499,5,PAO4,,124686-BBK,"38,5",1,0,2,-1,DISMINUIR
4823336,316273,5,PAO4,,9013-20/2,36,3,0,4,-3,DISMINUIR
4823338,316281,5,PAO4,,9013-20/2,38,4,1,6,-3,DISMINUIR
4816643,79196,5,PAO4,,180745-03,41,2,1,4,-1,DISMINUIR
4749625,466649,5,PAO4,,HD7236,L,11,12,24,1,AUMENTAR
4711201,553454,5,PAO4,,SX7667-100,M,6,5,12,-1,DISMINUIR
4819009,178182,5,PAO4,,384-2409,38,5,3,10,-2,DISMINUIR
4806888,391594,3,PAO2,,D-PX-329674,00,3,2,6,-1,DISMINUIR
4780479,286667,3,PAO2,,8.10.23,00,12,11,24,-1,DISMINUIR
4826658,14640,3,PAO2,,100208246,"9,0",2,1,4,-1,DISMINUIR
4819038,66062,3,PAO2,,1515-0005,41,2,1,4,-1,DISMINUIR
4712489,97044,3,PAO2,,20XH14,43,1,1,3,0,SIN_CAMBIO
4825230,2959,3,PAO2,,032-02,35,1,0,2,-1,DISMINUIR
4812076,27489,3,PAO2,,117560-WHT,"37,5",4,3,8,-1,DISMINUIR
4773554,207521,3,PAO2,,4715,36,2,1,4,-1,DISMINUIR
4815001,298072,3,PAO2,,824-16,39,2,0,4,-2,DISMINUIR
4823975,36484,3,PAO2,,124686-BBK,36,1,0,2,-1,DISMINUIR
4791058,141627,3,PAO2,,302629L-BBK,31,5,4,10,-1,DISMINUIR
4818633,477142,3,PAO2,,IB3244,00,20,22,43,2,AUMENTAR
4794832,286571,3,PAO2,,8-TANDA-200,37,1,0,2,-1,DISMINUIR
4762434,581967,3,PAO2,,XT7200-237,43,2,1,4,-1,DISMINUIR
4827596,511806,3,PAO2,,MUUKMUUKVX1601,00,4,3,8,-1,DISMINUIR
4804341,553718,3,PAO2,,SX7676-100,M,9,8,18,-1,DISMINUIR
4797358,225421,3,PAO2,,52070211,00,35,34,72,-1,DISMINUIR
4816967,474028,3,PAO2,,HRS-PR19,00,6,13,25,7,AUMENTAR
4820370,579813,3,PAO2,,X680,37,3,2,6,-1,DISMINUIR
4812535,490021,3,PAO2,,JD3091,00,8,10,19,2,AUMENTAR
4761957,310933,3,PAO2,,881-6673,39,1,0,2,-1,DISMINUIR
4790211,224865,3,PAO2,,5206340031000,00,11,10,22,-1,DISMINUIR
4767544,487260,3,PAO2,,J0138/2,37,1,0,2,-1,DISMINUIR
4820830,248790,3,PAO2,,5K07-1,36,1,0,2,-1,DISMINUIR
4812813,302756,3,PAO2,,843466630,"7,0",1,0,2,-1,DISMINUIR
4826233,308663,3,PAO2,,872-9632,43,1,0,2,-1,DISMINUIR
4421315,445197,3,PAO2,,GOS1,00,24,26,51,2,AUMENTAR
4827611,569446,7,NICK2,,VR-3889,00,20,18,40,-2,DISMINUIR
4793238,22165,7,NICK2,,110025,M,3,2,-4,-1,DISMINUIR
4817109,488616,7,NICK2,,J0620-2,36,3,2,6,-1,DISMINUIR
4793201,53238,7,NICK2,,1379515-002,M,1,0,2,-1,DISMINUIR
4784880,237748,7,NICK2,,5699226,"8,5",1,1,3,0,SIN_CAMBIO
4767954,546905,7,NICK2,,SI-01,43,3,2,6,-1,DISMINUIR
4694965,1801,7,NICK2,,015110,"7,0",5,4,10,-1,DISMINUIR
4779160,547531,7,NICK2,,SP-3,44,1,0,2,-1,DISMINUIR
4798155,483233,7,NICK2,,IG5438,"1,0",1,0,2,-1,DISMINUIR
4818670,491374,7,NICK2,,JI4959,"8,5",1,0,2,-1,DISMINUIR
4823083,143507,7,NICK2,,3028409-001,37,2,0,4,-2,DISMINUIR
4826361,143330,7,NICK2,,3028259-538,"8,5",2,0,3,-2,DISMINUIR
4816680,582401,7,NICK2,,XTREME PRO,10,2,1,4,-1,DISMINUIR
4811378,53818,7,NICK2,,1382942-001,L,27,27,55,0,SIN_CAMBIO
4816848,50994,7,NICK2,,1361547-003,S,2,2,5,0,SIN_CAMBIO
4812940,433494,7,NICK2,,FZ2632-710,"5,0",21,21,43,0,SIN_CAMBIO
4824629,451330,7,NICK2,,GR-RI-12438,41,1,1,3,0,SIN_CAMBIO
4790420,540210,7,NICK2,,S20-2A,26,6,9,16,3,AUMENTAR
4814972,553912,7,NICK2,,SY009-35,00,16,16,36,0,SIN_CAMBIO
4775987,226024,7,NICK2,,5208402121100,00,30,30,62,0,SIN_CAMBIO
4821033,474271,7,NICK2,,HT3448,S,10,9,20,-1,DISMINUIR
4828478,405342,7,NICK2,,DV4345-003,"10,5",3,1,6,-2,DISMINUIR
4827551,576609,7,NICK2,,WILWR5600370,00,5,4,11,-1,DISMINUIR
4825333,516767,7,NICK2,,PA97812-20,00,2,5,8,3,AUMENTAR
4789316,89694,7,NICK2,,2.40.26,XS,9,7,17,-2,DISMINUIR
4811365,50631,7,NICK2,,1360939-001,S,2,1,4,-1,DISMINUIR
4826481,273808,7,NICK2,,7.00.20,00,19,22,42,3,AUMENTAR
4828841,589505,7,NICK2,,2.40.32,L,1,0,1,-1,DISMINUIR
4777663,474420,7,NICK2,,HT5034,L,3,2,6,-1,DISMINUIR
4805572,53609,7,NICK2,,1382640-001,Xl,6,2,10,-4,DISMINUIR
4818284,427284,7,NICK2,,FQ8313-800,"2,0",1,0,2,-1,DISMINUIR
4791429,530637,7,NICK2,,PPS02-1,S,27,28,57,1,AUMENTAR
329577,218794,2,PAO1,,50527,33,1,0,2,-1,DISMINUIR
4819902,288412,2,PAO1,,804-0111,32,3,2,6,-1,DISMINUIR
4779057,461318,2,PAO1,,H-106,36,1,0,2,-1,DISMINUIR
4750598,167150,2,PAO1,,362-2606,38,1,0,2,-1,DISMINUIR
4734294,107864,2,PAO1,,2253.206.20693.57879,42,1,0,2,-1,DISMINUIR
4766059,445863,2,PAO1,,GR-CT-11020,42,1,0,2,-1,DISMINUIR
4797680,535693,2,PAO1,,R72-1,39,3,1,5,-2,DISMINUIR
4805886,95356,2,PAO1,,2082,36,1,0,2,-1,DISMINUIR
4773296,105014,2,PAO1,,22-25,35,1,0,2,-1,DISMINUIR
4750754,468186,2,PAO1,,HL-909-3A,38,2,1,4,-1,DISMINUIR
4814808,472074,6,NICK1,,HP6011,"9,5",2,2,5,0,SIN_CAMBIO
4815887,485026,6,NICK1,,IH7964,"7,0",1,0,2,-1,DISMINUIR
4818248,433997,6,NICK1,,FZ5630-102,"7,5",1,0,2,-1,DISMINUIR
4822861,558963,6,NICK1,,U574YCE,"10,5",1,0,2,-1,DISMINUIR
4812733,180599,6,NICK1,,392291 02,"9,0",1,1,3,0,SIN_CAMBIO
4791171,486025,6,NICK1,,IP9884,00,9,9,19,0,SIN_CAMBIO
4813859,179254,4,PAO3,,388-0073,39,2,1,4,-1,DISMINUIR
4825787,75735,4,PAO3,,1711/2,43,2,1,4,-1,DISMINUIR
4822104,582823,4,PAO3,,Y0877-1A,39,2,1,4,-1,DISMINUIR
4795705,260765,4,PAO3,,6320,39,3,2,7,-1,DISMINUIR
4819010,178184,4,PAO3,,384-2409,39,1,0,2,-1,DISMINUIR
4782293,522689,4,PAO3,,PI-14320600000007,38,2,2,5,0,SIN_CAMBIO
4805967,95153,4,PAO3,,2079,39,9,8,18,-1,DISMINUIR
4809236,95853,4,PAO3,,2084,41,1,1,4,0,SIN_CAMBIO
4794479,350668,5,PAO4,,AZ2100011138,37,1,0,2,-1,DISMINUIR
4779947,214587,5,PAO4,,5-CLORA-20,38,1,1,3,0,SIN_CAMBIO
4747783,497114,5,PAO4,,KN102A60022,29,2,1,4,-1,DISMINUIR
4813665,271400,5,PAO4,,677-16,36,3,0,4,-3,DISMINUIR
4730420,367892,5,PAO4,,BX13,35,1,0,2,-1,DISMINUIR
4820292,160272,5,PAO4,,338014756,24,1,0,2,-1,DISMINUIR
4794481,350674,5,PAO4,,AZ2100011138,39,1,0,2,-1,DISMINUIR
4820564,111144,5,PAO4,,23-MITSU-2,38,1,1,3,0,SIN_CAMBIO
4791488,198746,3,PAO2,,421-6016,36,11,4,16,-7,DISMINUIR
4750353,506015,3,PAO2,,M9613C-607,"8,5",2,1,4,-1,DISMINUIR
4795664,80439,3,PAO2,,1816,35,1,0,2,-1,DISMINUIR
4697350,227434,3,PAO2,,5215100152114,00,1,4,7,3,AUMENTAR
4801793,94742,3,PAO2,,2069-4B,31,1,0,2,-1,DISMINUIR
4811977,191985,3,PAO2,,403908N-BKRD,20,1,0,2,-1,DISMINUIR
4821107,481191,3,PAO2,,IE8562,"9,0",1,0,2,-1,DISMINUIR
4750952,104437,3,PAO2,,21JS29,36,2,1,4,-1,DISMINUIR
4805966,95142,3,PAO2,,2079,38,2,2,5,0,SIN_CAMBIO
4815636,53245,7,NICK2,,1379515-101,Xl,5,4,10,-1,DISMINUIR
4787792,479994,7,NICK2,,IE1587,11,3,1,5,-2,DISMINUIR
4780439,453110,7,NICK2,,GUANTE TERMICO,M,5,5,12,0,SIN_CAMBIO
4811180,510323,7,NICK2,,MO21841,00,12,11,25,-1,DISMINUIR
4754472,409142,7,NICK2,,EE1151,M,17,34,52,17,AUMENTAR
4788350,449833,7,NICK2,,GR-NB-12245,42,3,2,6,-1,DISMINUIR
4825332,557248,7,NICK2,,TIP007,00,263,557,559,294,AUMENTAR
4790144,302156,7,NICK2,,841212128089,L,19,4,24,-15,DISMINUIR
4816604,547868,7,NICK2,,SPACONE001,M,4,6,12,2,AUMENTAR
4810733,484292,7,NICK2,,IH0083,"6,5",2,0,3,-2,DISMINUIR
4819204,424056,7,NICK2,,FD4329-104,10,3,2,6,-1,DISMINUIR
4824476,539317,7,NICK2,,S01-B,39,1,0,2,-1,DISMINUIR
4805571,53605,7,NICK2,,1382640-001,M,3,2,6,-1,DISMINUIR
4820474,119391,7,NICK2,,252061L-WTQP,35,0,3,8,3,AUMENTAR
4827298,467188,7,NICK2,,HF6279-400,"7,0",3,3,7,0,SIN_CAMBIO
4770857,390802,7,NICK2,,CW9300-405,00,12,11,24,-1,DISMINUIR
4768220,398652,7,NICK2,,DEPVOLBAL132,00,24,26,51,2,AUMENTAR
4754378,544931,7,NICK2,,SACO CROSSFIT,00,3,2,6,-1,DISMINUIR
4819513,416588,7,NICK2,,F.22.04,00,5,3,10,-2,DISMINUIR
4816952,391558,7,NICK2,,D-BR-914736,00,1,1,3,0,SIN_CAMBIO
4827864,153034,7,NICK2,,312041 01,"8,5",1,1,3,0,SIN_CAMBIO
4701013,465545,2,PAO1,,H7,40,1,0,2,-1,DISMINUIR
4754356,251141,2,PAO1,,5Z1080,40,2,1,4,-1,DISMINUIR
4731428,239971,2,PAO1,,581-4037,37,4,3,8,-1,DISMINUIR
4824786,427610,2,PAO1,,FQT296-90,37,2,2,5,0,SIN_CAMBIO
4757198,130720,2,PAO1,,301-03,37,6,5,12,-1,DISMINUIR
4823869,27683,2,PAO1,,117730-WHT,"37,5",1,0,2,-1,DISMINUIR
4825977,259756,2,PAO1,,6303,39,2,1,4,-1,DISMINUIR
4774526,186455,2,PAO1,,401-8152,39,1,0,2,-1,DISMINUIR
4825940,95572,2,PAO1,,2083,40,1,1,3,0,SIN_CAMBIO
4810107,550887,2,PAO1,,ST2517,37,3,2,6,-1,DISMINUIR
4824421,242702,2,PAO1,,589-6871,38,2,2,5,0,SIN_CAMBIO
4803274,426081,2,PAO1,,FMC678-20,40,1,0,2,-1,DISMINUIR
4825774,290786,2,PAO1,,8100,43,1,0,2,-1,DISMINUIR
4775102,91119,2,PAO1,,20008-22,31,2,1,4,-1,DISMINUIR
4819887,188011,2,PAO1,,403-0250,39,2,1,4,-1,DISMINUIR
4740544,505848,6,NICK1,,M9166C-001,"6,0",2,2,5,0,SIN_CAMBIO
4823815,279804,6,NICK1,,73690-HTPK,"36,5",1,1,3,0,SIN_CAMBIO
4828028,470894,6,NICK1,,HM9593-002,10,2,1,4,-1,DISMINUIR
4818268,165091,6,NICK1,,355152-150,"7,0",3,3,7,0,SIN_CAMBIO
4827055,406070,6,NICK1,,DV5457-008,"1,5",3,0,4,-3,DISMINUIR
4807697,248286,6,NICK1,,5FM00704-125,"7,0",1,0,2,-1,DISMINUIR
4818579,144099,6,NICK1,,303158N-LPMT,24,2,1,5,-1,DISMINUIR
4793514,474241,6,NICK1,,HT3446,L,3,3,6,0,SIN_CAMBIO
4701284,553307,6,NICK1,,SX7664-010,L,35,37,73,2,AUMENTAR
4815986,331654,6,NICK1,,A04292C-007,"5,5",3,1,5,-2,DISMINUIR
4754472,409146,6,NICK1,,EE1151,M,5,9,15,4,AUMENTAR
4827166,426191,6,NICK1,,FN0228-006,"9,0",2,1,4,-1,DISMINUIR
4420040,276681,4,PAO3,,717,37,2,1,4,-1,DISMINUIR
4812920,273459,4,PAO3,,7-OSCAR-11,36,1,0,2,-1,DISMINUIR
4817865,188067,4,PAO3,,403-1012,36,1,2,4,1,AUMENTAR
4804999,30664,4,PAO3,,119759-BBK,38,1,1,3,0,SIN_CAMBIO
4819452,130304,4,PAO3,,301-0037,39,3,2,6,-1,DISMINUIR
4820826,248719,4,PAO3,,5K02-16,38,1,0,2,-1,DISMINUIR
4803501,350807,4,PAO3,,AZ210011196-411,36,1,0,2,-1,DISMINUIR
4698569,498503,5,PAO4,,KX195908BG,36,2,1,4,-1,DISMINUIR
4794238,8669,5,PAO4,,1-PLATAFORM30,35,2,0,3,-2,DISMINUIR
4810647,478408,5,PAO4,,ID3711,"8,5",1,0,2,-1,DISMINUIR
4815982,101743,3,PAO2,,21447U-MUL,S,8,9,18,1,AUMENTAR
4791896,477555,3,PAO2,,IC9521,M,6,3,10,-3,DISMINUIR
4820253,159482,3,PAO2,,338010773,29,1,0,2,-1,DISMINUIR
4825816,586371,3,PAO2,,ZL-100,43,3,2,6,-1,DISMINUIR
4774757,287245,3,PAO2,,801-2660,41,1,0,2,-1,DISMINUIR
4825184,548194,3,PAO2,,SPCFITH030,41,1,1,3,0,SIN_CAMBIO
4813004,15048,3,PAO2,,100209325,"10,5",1,0,2,-1,DISMINUIR
4811648,212641,3,PAO2,,489-6729,36,1,0,2,-1,DISMINUIR
4761960,310950,3,PAO2,,881-6673,42,5,4,10,-1,DISMINUIR
4818727,309070,3,PAO2,,880355-02,S,9,8,18,-1,DISMINUIR
4799770,192171,3,PAO2,,403926N-BKSL,23,2,1,4,-1,DISMINUIR
4770802,106314,3,PAO2,,221-6016,27,4,2,7,-2,DISMINUIR
4828572,126449,3,PAO2,,281-6542,28,3,3,7,0,SIN_CAMBIO
4821161,391614,3,PAO2,,D-SP-843221,00,4,4,9,0,SIN_CAMBIO
4827304,423150,7,NICK2,,FB5636-010,L,3,4,9,1,AUMENTAR
4827511,394730,7,NICK2,,DA012/A,L,4,3,8,-1,DISMINUIR
4802961,486216,7,NICK2,,IT2464,Xl,2,1,4,-1,DISMINUIR
4810749,492083,7,NICK2,,JP5789,"4,5",1,0,2,-1,DISMINUIR
4813267,405176,7,NICK2,,DV4342-601,"9,5",1,0,2,-1,DISMINUIR
4806838,169129,7,NICK2,,3658371307,32,1,0,2,-1,DISMINUIR
4793897,480735,7,NICK2,,IE4979,"9,5",1,0,2,-1,DISMINUIR
4822534,450008,7,NICK2,,GR-NBA-12245,43,2,2,5,0,SIN_CAMBIO
4768929,545765,7,NICK2,,SBST-02,00,28,27,56,-1,DISMINUIR
4768928,545757,7,NICK2,,SBST-01,00,7,9,17,2,AUMENTAR
4815785,490092,7,NICK2,,JE3932,L,1,2,4,1,AUMENTAR
4767952,546899,7,NICK2,,SI-01,41,3,2,6,-1,DISMINUIR
4777957,16824,7,NICK2,,1014027944,00,18,40,63,22,AUMENTAR
4817687,394888,7,NICK2,,DA031/A,2XL,2,1,4,-1,DISMINUIR
4802960,486209,7,NICK2,,IT2464,L,1,0,2,-1,DISMINUIR
4784033,75093,2,PAO1,,17-NATHAN-54,37,4,3,8,-1,DISMINUIR
4795705,260769,2,PAO1,,6320,39,1,0,2,-1,DISMINUIR
4775112,91103,2,PAO1,,20008-1,35,1,0,2,-1,DISMINUIR
4728506,327109,2,PAO1,,9870,41,1,0,2,-1,DISMINUIR
4763292,408108,2,PAO1,,DZ9365,L,13,13,27,0,SIN_CAMBIO
4822687,352119,2,PAO1,,B1631,37,1,0,3,-1,DISMINUIR
4796749,114608,2,PAO1,,232714-BKLM,"41,5",1,0,3,-1,DISMINUIR
4801230,463368,2,PAO1,,H03,39,1,0,2,-1,DISMINUIR
4814975,282309,2,PAO1,,752-02,37,1,0,2,-1,DISMINUIR
4713845,247508,2,PAO1,,5CE154,41,2,2,5,0,SIN_CAMBIO
4767424,74274,6,NICK1,,168817C-102,"6,0",3,2,6,-1,DISMINUIR
4824049,145805,6,NICK1,,303643L-BKMT,37,1,0,2,-1,DISMINUIR
4822535,450037,6,NICK1,,GR-NBA-12245,44,2,0,3,-2,DISMINUIR
4823882,27252,6,NICK1,,117497-LAV,39,1,0,2,-1,DISMINUIR
4828049,481170,6,NICK1,,IE8562,"6,0",1,1,3,0,SIN_CAMBIO
4813252,424160,6,NICK1,,FD6454-001,"8,0",1,0,1,-1,DISMINUIR
4819169,424122,6,NICK1,,FD6034-001,"6,5",1,1,3,0,SIN_CAMBIO
4826708,15685,6,NICK1,,100233089,"6,0",1,0,2,-1,DISMINUIR
4827305,423153,6,NICK1,,FB5636-100,L,4,6,12,2,AUMENTAR
4777093,389608,6,NICK1,,CV7-1493,00,4,4,9,0,SIN_CAMBIO
4804392,31500,4,PAO3,,12-COSIMO-26,38,2,1,4,-1,DISMINUIR
4802589,177284,4,PAO3,,384-0336,39,2,1,4,-1,DISMINUIR
4813492,201535,4,PAO3,,4421-02,39,2,1,4,-1,DISMINUIR
4813608,319425,4,PAO3,,915-02,39,2,1,4,-1,DISMINUIR
4816612,24047,4,PAO3,,114858-01,40,2,1,4,-1,DISMINUIR
4747011,201055,4,PAO3,,440002,25,1,1,3,0,SIN_CAMBIO
4820786,248867,4,PAO3,,5K10-1,40,1,0,2,-1,DISMINUIR
4724376,498399,4,PAO3,,KX1910613BK,38,2,1,4,-1,DISMINUIR
4816227,117989,4,PAO3,,25-33,38,1,0,2,-1,DISMINUIR
4782257,522579,4,PAO3,,PI-14320300000002,38,2,1,4,-1,DISMINUIR
4774547,179268,4,PAO3,,388-0100,36,1,1,3,0,SIN_CAMBIO
4820080,119684,4,PAO3,,2528.123.13488-15745,31,2,1,4,-1,DISMINUIR
4813627,280323,4,PAO3,,737-30,36,2,1,4,-1,DISMINUIR
4747786,497121,4,PAO3,,KN102A60022,32,2,2,5,0,SIN_CAMBIO
4718109,493689,4,PAO3,,JS1806,35,1,0,2,-1,DISMINUIR
4801510,177005,5,PAO4,,384-0141,39,2,0,3,-2,DISMINUIR
4718093,493574,5,PAO4,,JS1803,37,3,2,6,-1,DISMINUIR
4777409,191521,5,PAO4,,403853L-RYBK,27,2,1,4,-1,DISMINUIR
4824001,69099,5,PAO4,,158873-BBK,"37,5",1,0,2,-1,DISMINUIR
4819570,180558,5,PAO4,,392290 59,"8,0",2,0,4,-2,DISMINUIR
4811724,7667,5,PAO4,,1-BAMBINA-4,37,5,1,7,-4,DISMINUIR
4779047,461717,5,PAO4,,H-116,39,1,1,3,0,SIN_CAMBIO
