articulo,productos_afectados,cat_antes(ids),cat_despues,especialidades,genero_migrado,accion
747692C-050,2,1,Zapatillas,urbano,0,APPLY
761945C-472,2,1,Zapatillas,urbano,0,APPLY
771514C-001,3,1,Zapatillas,urbano,0,APPLY
771534C-102,5,1,Zapatillas,urbano,0,APPLY
771544C-689,2,1,Zapatillas,urbano,0,APPLY
A00808C-467,3,1,Zapatillas,urbano,0,APPLY
A01168C-102,3,1,Zapatillas,urbano,0,APPLY
A01778C-102,2,1,Zapatillas,urbano,0,APPLY
A02853C-001,2,1,Zapatillas,urbano,0,APPLY
A05222C-103,4,1,Zapatillas,urbano,0,APPLY
A13376C-095,2,1,Zapatillas,urbano,0,APPLY
2178,1,1,Zapatillas,urbano,0,APPLY
2180,1,63,Zapatillas,urbano,0,APPLY
249,2,1;63,Zapatillas,urbano,0,APPLY
2499,1,1,Zapatillas,urbano,0,APPLY
261,3,7;14;63,Zapatillas,urbano,0,APPLY
2924,1,1,Zapatillas,urbano,0,APPLY
530074C-C005,1,1,Zapatillas,urbano,0,APPLY
742931C-050,1,1,Zapatillas,urbano,0,APPLY
647686C-050,1,1,Zapatillas,urbano,0,APPLY
647690C-400,1,1,Zapatillas,urbano,0,APPLY
751873C-606,3,1,Zapatillas,urbano,0,APPLY
344239C-001,2,1,Zapatillas,urbano,0,APPLY
3488,2,1;7,Zapatillas,urbano,0,APPLY
3497,1,1,Zapatillas,urbano,0,APPLY
3501,2,1;2,Zapatillas,urbano,0,APPLY
3578,1,1,Zapatillas,urbano,0,APPLY
359786C-001,2,1,Zapatillas,urbano,0,APPLY
359796C-102,1,1,Zapatillas,urbano,0,APPLY
361818C-001,1,1,Zapatillas,urbano,0,APPLY
361819C-628,1,1,Zapatillas,urbano,0,APPLY
366983C-102,3,1,Zapatillas,urbano,0,APPLY
3707,1,63,Zapatillas,urbano,0,APPLY
372835C-050,2,1,Zapatillas,urbano,0,APPLY
3759,4,1;63,Zapatillas,urbano,0,APPLY
3895,1,1,Zapatillas,urbano,0,APPLY
3901,2,1;19,Zapatillas,urbano,0,APPLY
142102C-050,1,1,Zapatillas,urbano,0,APPLY
3937,1,1,Zapatillas,urbano,0,APPLY
142105C-001,1,1,Zapatillas,urbano,0,APPLY
142106C-236,1,1,Zapatillas,urbano,0,APPLY
142107C-064,1,1,Zapatillas,urbano,0,APPLY
142111C-261,1,1,Zapatillas,urbano,0,APPLY
142112C-001,1,1,Zapatillas,urbano,0,APPLY
14211C-001,1,1,Zapatillas,urbano,0,APPLY
142728C-001,1,1,Zapatillas,urbano,0,APPLY
142736C-001,1,1,Zapatillas,urbano,0,APPLY
142737C-020,1,1,Zapatillas,urbano,0,APPLY
142739C-020,1,1,Zapatillas,urbano,0,APPLY
142740C-001,1,1,Zapatillas,urbano,0,APPLY
142741C-020,1,1,Zapatillas,urbano,0,APPLY
142750C-001,1,1,Zapatillas,urbano,0,APPLY
142774C-020,1,1,Zapatillas,urbano,0,APPLY
4080,2,2;63,Zapatillas,urbano,0,APPLY
4209,1,1,Zapatillas,urbano,0,APPLY
663648C-001,4,1,Zapatillas,urbano,0,APPLY
111273-BW,1,1,Zapatillas,urbano,0,APPLY
666897C-467,6,1,Zapatillas,urbano,0,APPLY
666942C-467,5,1,Zapatillas,urbano,0,APPLY
148389C-021,1,1,Zapatillas,urbano,0,APPLY
511528-BW,1,1,Zapatillas,urbano,0,APPLY
525457C-WAN,1,1,Zapatillas,urbano,0,APPLY
532064C-001,1,1,Zapatillas,urbano,0,APPLY
537070C-476,1,1,Zapatillas,urbano,0,APPLY
537103C-410,1,1,Zapatillas,urbano,0,APPLY
542620C-010,1,1,Zapatillas,urbano,0,APPLY
A13318C-102,3,1,Zapatillas,urbano,0,APPLY
581,1,63,Zapatillas,urbano,0,APPLY
132175C-C010,1,1,Zapatillas,urbano,0,APPLY
622,3,1;11;63,Zapatillas,urbano,0,APPLY
626041C-BKCH,1,1,Zapatillas,urbano,0,APPLY
630325C-C622,1,1,Zapatillas,urbano,0,APPLY
642845C-020,1,1,Zapatillas,urbano,0,APPLY
642847C-476,1,1,Zapatillas,urbano,0,APPLY
642850C-236,1,1,Zapatillas,urbano,0,APPLY
642891C-001,1,1,Zapatillas,urbano,0,APPLY
642921C-478,1,1,Zapatillas,urbano,0,APPLY
642922C-060,1,1,Zapatillas,urbano,0,APPLY
642926C-050,1,1,Zapatillas,urbano,0,APPLY
642927C-430,1,1,Zapatillas,urbano,0,APPLY
642930C-010,1,1,Zapatillas,urbano,0,APPLY
642931C-050,1,1,Zapatillas,urbano,0,APPLY
642931C-051,1,1,Zapatillas,urbano,0,APPLY
642933C-001,1,1,Zapatillas,urbano,0,APPLY
642934C-050,1,1,Zapatillas,urbano,0,APPLY
642935C-476,1,1,Zapatillas,urbano,0,APPLY
642936C-046,1,1,Zapatillas,urbano,0,APPLY
647643C-685,1,1,Zapatillas,urbano,0,APPLY
647684C-600,1,1,Zapatillas,urbano,0,APPLY
647685C-001,1,1,Zapatillas,urbano,0,APPLY
647687C-600,1,1,Zapatillas,urbano,0,APPLY
647688C-020,1,1,Zapatillas,urbano,0,APPLY
647689C-020,1,1,Zapatillas,urbano,0,APPLY
647696C-686,1,1,Zapatillas,urbano,0,APPLY
647698C-469,2,1,Zapatillas,urbano,0,APPLY
647701C-686,1,1,Zapatillas,urbano,0,APPLY
647712C-010,1,1,Zapatillas,urbano,0,APPLY
647713C-100,1,1,Zapatillas,urbano,0,APPLY
139951C-600,1,1,Zapatillas,urbano,0,APPLY
661893C-478,2,1,Zapatillas,urbano,0,APPLY
661908C-001,2,1,Zapatillas,urbano,0,APPLY
661909C-613,1,1,Zapatillas,urbano,0,APPLY
661927C-426,2,1,Zapatillas,urbano,0,APPLY
661926C-366,1,1,Zapatillas,urbano,0,APPLY
667095C-467,5,1,Zapatillas,urbano,0,APPLY
668471C-623,3,1,Zapatillas,urbano,0,APPLY
670731C-471,3,1,Zapatillas,urbano,0,APPLY
6957,1,1,Zapatillas,urbano,0,APPLY
6975,1,1,Zapatillas,urbano,0,APPLY
116515-WHVA,1,1,Zapatillas,urbano,0,APPLY
116516-BLKVA,1,1,Zapatillas,urbano,0,APPLY
116517-VAR,1,1,Zapatillas,urbano,0,APPLY
117118-WAS,1,1,Zapatillas,urbano,0,APPLY
7022,1,1,Zapatillas,urbano,0,APPLY
7024,1,63,Zapatillas,urbano,0,APPLY
7039,2,1;63,Zapatillas,urbano,0,APPLY
7114,1,1,Zapatillas,urbano,0,APPLY
7117,1,1,Zapatillas,urbano,0,APPLY
7145,1,1,Zapatillas,urbano,0,APPLY
7233,1,1,Zapatillas,urbano,0,APPLY
121727-CLOG,1,1,Zapatillas,urbano,0,APPLY
741390C-027,1,1,Zapatillas,urbano,0,APPLY
741391C-199,1,1,Zapatillas,urbano,0,APPLY
742930C-010,1,1,Zapatillas,urbano,0,APPLY
742929C-001,2,1,Zapatillas,urbano,0,APPLY
747132C-650,1,1,Zapatillas,urbano,0,APPLY
747133C-457,1,1,Zapatillas,urbano,0,APPLY
747684C-001,1,1,Zapatillas,urbano,0,APPLY
747685C-001,1,1,Zapatillas,urbano,0,APPLY
747689C-260,1,1,Zapatillas,urbano,0,APPLY
747756C-050,2,1,Zapatillas,urbano,0,APPLY
747758C-020,1,1,Zapatillas,urbano,0,APPLY
7507,1,1,Zapatillas,urbano,0,APPLY
751822C-071,1,1,Zapatillas,urbano,0,APPLY
761967C-668,2,1,Zapatillas,urbano,0,APPLY
761972C-400,4,1,Zapatillas,urbano,0,APPLY
761973C-039,2,1,Zapatillas,urbano,0,APPLY
7636,1,1,Zapatillas,urbano,0,APPLY
7661,1,1,Zapatillas,urbano,0,APPLY
7670,1,1,Zapatillas,urbano,0,APPLY
767213C-001,4,1,Zapatillas,urbano,0,APPLY
7741,2,1,Zapatillas,urbano,0,APPLY
7742,1,1,Zapatillas,urbano,0,APPLY
7743,1,1,Zapatillas,urbano,0,APPLY
772789C-021,5,1,Zapatillas,urbano,0,APPLY
108737-BW,1,1,Zapatillas,urbano,0,APPLY
108739-WB,1,1,Zapatillas,urbano,0,APPLY
8346,1,1,Zapatillas,urbano,0,APPLY
8348,1,63,Zapatillas,urbano,0,APPLY
111274-WB,2,1,Zapatillas,urbano,0,APPLY
159628C-102,6,1,Zapatillas,urbano,0,APPLY
113449-BW,1,1,Zapatillas,urbano,0,APPLY
113831-BLMI,1,1,Zapatillas,urbano,0,APPLY
113936-BLK,1,1,Zapatillas,urbano,0,APPLY
663605C-102,10,1,Zapatillas,urbano,0,APPLY
8820,1,63,Zapatillas,urbano,0,APPLY
125326C-BLK,1,1,Zapatillas,urbano,0,APPLY
765104C-651,3,1,Zapatillas,urbano,0,APPLY
941,1,1,Zapatillas,urbano,0,APPLY
962,2,1;2,Zapatillas,urbano,0,APPLY
971,2,1;38,Zapatillas,urbano,0,APPLY
161467C-613,1,1,Zapatillas,urbano,0,APPLY
161473C-001,2,1,Zapatillas,urbano,0,APPLY
161515C-001,1,1,Zapatillas,urbano,0,APPLY
161599C-001,3,1,Zapatillas,urbano,0,APPLY
161600C-410,2,1,Zapatillas,urbano,0,APPLY
161604C-628,2,1,Zapatillas,urbano,0,APPLY
161605C-322,2,1,Zapatillas,urbano,0,APPLY
161607C-048,2,1,Zapatillas,urbano,0,APPLY
A03044C-102,2,1,Zapatillas,urbano,0,APPLY
A06629C-102,3,1,Zapatillas,urbano,0,APPLY
136911C-400,1,1,Zapatillas,urbano,0,APPLY
164890C-102,3,1,Zapatillas,urbano,0,APPLY
164891C-001,5,1,Zapatillas,urbano,0,APPLY
164895C-011,2,1,Zapatillas,urbano,0,APPLY
164896C-613,2,1,Zapatillas,urbano,0,APPLY
1649,1,1,Zapatillas,urbano,0,APPLY
165346-001,1,1,Zapatillas,urbano,0,APPLY
166738C-001,3,1,Zapatillas,urbano,0,APPLY
166945C-600,2,1,Zapatillas,urbano,0,APPLY
166946C-001,3,1,Zapatillas,urbano,0,APPLY
166969C-001,3,1,Zapatillas,urbano,0,APPLY
166980C-600,2,1,Zapatillas,urbano,0,APPLY
166981C-001,1,1,Zapatillas,urbano,0,APPLY
167008C-001,2,1,Zapatillas,urbano,0,APPLY
167009C-400,2,1,Zapatillas,urbano,0,APPLY
167010C-628,2,1,Zapatillas,urbano,0,APPLY
167011C-001,2,1,Zapatillas,urbano,0,APPLY
167081C-102,2,1,Zapatillas,urbano,0,APPLY
167082C-001,2,1,Zapatillas,urbano,0,APPLY
167123C-400,2,1,Zapatillas,urbano,0,APPLY
167195C-001,2,1,Zapatillas,urbano,0,APPLY
121752-BLK,1,1,Zapatillas,urbano,0,APPLY
167881C-001,2,1,Zapatillas,urbano,0,APPLY
168716C-467,4,1,Zapatillas,urbano,0,APPLY
168717C-001,2,1,Zapatillas,urbano,0,APPLY
168718C-020,2,1,Zapatillas,urbano,0,APPLY
168720C-001,5,1,Zapatillas,urbano,0,APPLY
168721C-102,3,1,Zapatillas,urbano,0,APPLY
168725C-001,3,1,Zapatillas,urbano,0,APPLY
168727C-805,3,1,Zapatillas,urbano,0,APPLY
168735C-001,2,1,Zapatillas,urbano,0,APPLY
168838C-048,2,1,Zapatillas,urbano,0,APPLY
170832C-001,2,1,Zapatillas,urbano,0,APPLY
170955C-001,3,1,Zapatillas,urbano,0,APPLY
171343C-021,2,1,Zapatillas,urbano,0,APPLY
171482C-471,3,1,Zapatillas,urbano,0,APPLY
171483C-360,4,1,Zapatillas,urbano,0,APPLY
171705C-102,2,1,Zapatillas,urbano,0,APPLY
125211C-TWHI,1,1,Zapatillas,urbano,0,APPLY
125212C-DKG,1,1,Zapatillas,urbano,0,APPLY
172643C-001,2,1,Zapatillas,urbano,0,APPLY
125227C-COF,1,1,Zapatillas,urbano,0,APPLY
125324C-CHL,1,1,Zapatillas,urbano,0,APPLY
172798C-001,6,1,Zapatillas,urbano,0,APPLY
125331C-OB,1,1,Zapatillas,urbano,0,APPLY
125332C-BKM,1,1,Zapatillas,urbano,0,APPLY
125351C-BLK,1,1,Zapatillas,urbano,0,APPLY
125380C-CGOL,1,1,Zapatillas,urbano,0,APPLY
125437-BC,1,1,Zapatillas,urbano,0,APPLY
125437C-BW,1,1,Zapatillas,urbano,0,APPLY
172801C-467,6,1,Zapatillas,urbano,0,APPLY
125440C-BKCH,1,1,Zapatillas,urbano,0,APPLY
125503C-SYC,1,1,Zapatillas,urbano,0,APPLY
129695C-C007,1,1,Zapatillas,urbano,0,APPLY
172905C-021,5,1,Zapatillas,urbano,0,APPLY
113831-BKMI,1,1,Zapatillas,urbano,0,APPLY
1873,1,1,Zapatillas,urbano,0,APPLY
1279,1,1,Zapatillas,urbano,0,APPLY
131616C-008,1,1,Zapatillas,urbano,0,APPLY
129679C-C022,1,1,Zapatillas,urbano,0,APPLY
129681C-C007,1,1,Zapatillas,urbano,0,APPLY
129699C-C008,1,1,Zapatillas,urbano,0,APPLY
129721C-C973,1,1,Zapatillas,urbano,0,APPLY
129875C-C020,1,1,Zapatillas,urbano,0,APPLY
129877C-C007,1,1,Zapatillas,urbano,0,APPLY
129878C-C087,1,1,Zapatillas,urbano,0,APPLY
129890C-C007,1,1,Zapatillas,urbano,0,APPLY
1999,3,1;63,Zapatillas,urbano,0,APPLY
130135C-C410,1,1,Zapatillas,urbano,0,APPLY
130136C-BLK,1,1,Zapatillas,urbano,0,APPLY
140105C-400,1,1,Zapatillas,urbano,0,APPLY
1J794C-010,2,1,Zapatillas,urbano,0,APPLY
1Q698-987,2,1,Zapatillas,urbano,0,APPLY
1Q699-BW,2,1,Zapatillas,urbano,0,APPLY
1S581-BLEA,1,1,Zapatillas,urbano,0,APPLY
125252C-WHT,1,1,Zapatillas,urbano,0,APPLY
129680C-C022,1,1,Zapatillas,urbano,0,APPLY
132052C-C342,1,1,Zapatillas,urbano,0,APPLY
132054C-021,1,1,Zapatillas,urbano,0,APPLY
132171C-C010,1,1,Zapatillas,urbano,0,APPLY
132469C-236,1,1,Zapatillas,urbano,0,APPLY
132470C-001,1,1,Zapatillas,urbano,0,APPLY
132764C-C410,1,1,Zapatillas,urbano,0,APPLY
132766C-202,1,1,Zapatillas,urbano,0,APPLY
132855C-032,1,1,Zapatillas,urbano,0,APPLY
135251C-001,2,1,Zapatillas,urbano,0,APPLY
136744C-001,1,1,Zapatillas,urbano,0,APPLY
136908C-450,1,1,Zapatillas,urbano,0,APPLY
136913C-001,1,1,Zapatillas,urbano,0,APPLY
137011C-001,1,1,Zapatillas,urbano,0,APPLY
137012C-010,1,1,Zapatillas,urbano,0,APPLY
137023C-046,1,1,Zapatillas,urbano,0,APPLY
136915C-342,1,1,Zapatillas,urbano,0,APPLY
132891C-021,1,1,Zapatillas,urbano,0,APPLY
132954C-971,1,1,Zapatillas,urbano,0,APPLY
132957C-022,1,1,Zapatillas,urbano,0,APPLY
132990C-C010,1,1,Zapatillas,urbano,0,APPLY
133028C-971,1,1,Zapatillas,urbano,0,APPLY
136580C-400,1,1,Zapatillas,urbano,0,APPLY
136583C-400,1,1,Zapatillas,urbano,0,APPLY
136585C-700,1,1,Zapatillas,urbano,0,APPLY
730116C-IROR,1,1,Zapatillas,urbano,0,APPLY
730123C-C400,1,1,Zapatillas,urbano,0,APPLY
751823C-606,2,1,Zapatillas,urbano,0,APPLY
3762,2,1;63,Zapatillas,urbano,0,APPLY
6422926C-050,1,1,Zapatillas,urbano,0,APPLY
765820C-001,4,1,Zapatillas,urbano,0,APPLY
771643C-001,5,1,Zapatillas,urbano,0,APPLY
8347,1,1,Zapatillas,urbano,0,APPLY
132799C-041,1,1,Zapatillas,urbano,0,APPLY
165432C-102,1,1,Zapatillas,urbano,0,APPLY
532279C-C410,1,1,Zapatillas,urbano,0,APPLY
561675C-001,3,1,Zapatillas,urbano,0,APPLY
561676C-102,2,1,Zapatillas,urbano,0,APPLY
562926C-001,2,1,Zapatillas,urbano,0,APPLY
56311C-102,3,1,Zapatillas,urbano,0,APPLY
565221C-523,2,1,Zapatillas,urbano,0,APPLY
565228C-001,2,1,Zapatillas,urbano,0,APPLY
565255C-001,2,1,Zapatillas,urbano,0,APPLY
566733C,1,1,Zapatillas,urbano,0,APPLY
566733C-102,2,1,Zapatillas,urbano,0,APPLY
567149C-001,2,1,Zapatillas,urbano,0,APPLY
568588C-040,2,1,Zapatillas,urbano,0,APPLY
5688890C-001,2,1,Zapatillas,urbano,0,APPLY
626093C-BLMO,2,1,Zapatillas,urbano,0,APPLY
647762C-010,1,1,Zapatillas,urbano,0,APPLY
661834C-668,1,1,Zapatillas,urbano,0,APPLY
661888C-020,3,1,Zapatillas,urbano,0,APPLY
661890C-039,2,1,Zapatillas,urbano,0,APPLY
661892C-322,2,1,Zapatillas,urbano,0,APPLY
663591C-001,4,1,Zapatillas,urbano,0,APPLY
663592C-603,2,1,Zapatillas,urbano,0,APPLY
663607C-467,2,1,Zapatillas,urbano,0,APPLY
663664C-426,1,1,Zapatillas,urbano,0,APPLY
663835C-001,2,1,Zapatillas,urbano,0,APPLY
665099C-651,3,1,Zapatillas,urbano,0,APPLY
665113C-001,2,1,Zapatillas,urbano,0,APPLY
665320C-523,2,1,Zapatillas,urbano,0,APPLY
665818C-001,2,1,Zapatillas,urbano,0,APPLY
6663648C-001,1,1,Zapatillas,urbano,0,APPLY
666941C-638,2,1,Zapatillas,urbano,0,APPLY
667094C-638,3,1,Zapatillas,urbano,0,APPLY
667212C-001,5,1,Zapatillas,urbano,0,APPLY
668423C-030,4,1,Zapatillas,urbano,0,APPLY
668439C-055,3,1,Zapatillas,urbano,0,APPLY
668466C-040,3,1,Zapatillas,urbano,0,APPLY
668467C-623,3,1,Zapatillas,urbano,0,APPLY
668885C-001,3,1,Zapatillas,urbano,0,APPLY
670732C-021,2,1,Zapatillas,urbano,0,APPLY
671515C-001,4,1,Zapatillas,urbano,0,APPLY
672766C-102,4,1,Zapatillas,urbano,0,APPLY
747131C-484,2,1,Zapatillas,urbano,0,APPLY
747681C-410,3,1,Zapatillas,urbano,0,APPLY
747686C-050,2,1,Zapatillas,urbano,0,APPLY
747691C-600,1,1,Zapatillas,urbano,0,APPLY
751823C-081,1,1,Zapatillas,urbano,0,APPLY
759792C-625,1,1,Zapatillas,urbano,0,APPLY
761963C-668,2,1,Zapatillas,urbano,0,APPLY
761992C-001,2,1,Zapatillas,urbano,0,APPLY
763524C-001,3,1,Zapatillas,urbano,0,APPLY
763525C-426,3,1,Zapatillas,urbano,0,APPLY
763526C-603,3,1,Zapatillas,urbano,0,APPLY
763528C-467,3,1,Zapatillas,urbano,0,APPLY
763562C-001,1,1,Zapatillas,urbano,0,APPLY
763563C-102,3,1,Zapatillas,urbano,0,APPLY
765103C-653,3,1,Zapatillas,urbano,0,APPLY
765318C-426,3,1,Zapatillas,urbano,0,APPLY
765359C-001,3,1,Zapatillas,urbano,0,APPLY
767184C-097,2,1,Zapatillas,urbano,0,APPLY
767185C-681,2,1,Zapatillas,urbano,0,APPLY
767186C-467,4,1,Zapatillas,urbano,0,APPLY
768440C-055,3,1,Zapatillas,urbano,0,APPLY
768470C-040,3,1,Zapatillas,urbano,0,APPLY
768477C-102,2,1,Zapatillas,urbano,0,APPLY
771589C-340,3,1,Zapatillas,urbano,0,APPLY
772788C-050,2,1,Zapatillas,urbano,0,APPLY
865156C-001,3,1,Zapatillas,urbano,0,APPLY
A00807C-001,2,1,Zapatillas,urbano,0,APPLY
A00984C-001,2,1,Zapatillas,urbano,0,APPLY
A01169C-001,5,1,Zapatillas,urbano,0,APPLY
A01425C-001,3,1,Zapatillas,urbano,0,APPLY
A01445C-053,4,1,Zapatillas,urbano,0,APPLY
A02824C-001,3,1,Zapatillas,urbano,0,APPLY
A02994C-001,3,1,Zapatillas,urbano,0,APPLY
A03669C-102,2,1,Zapatillas,urbano,0,APPLY
A04689C-001,2,1,Zapatillas,urbano,0,APPLY
A08258C-001,2,1,Zapatillas,urbano,0,APPLY
A08521C-001,2,1,Zapatillas,urbano,0,APPLY
73690-BLK,7,1,Zapatillas,urbano,0,APPLY
52458-BLK,6,1,Zapatillas,urbano,0,APPLY
303573L-BLK,5,1,Zapatillas,urbano,0,APPLY
303579N-PKLB,6,1,Zapatillas,urbano,0,APPLY
303557L-BLK,11,1,Zapatillas,urbano,0,APPLY
177291-BLK,5,1,Zapatillas,urbano,0,APPLY
155399-BLK,5,1,Zapatillas,urbano,0,APPLY
303981L-BKPK,8,1,Zapatillas,urbano,0,APPLY
019228,4,84,Zapatillas,baby,0,APPLY
155399-TPE,9,1,Zapatillas,urbano,0,APPLY
HM9862-001,3,1,Zapatillas,urbano,0,APPLY
HF6280-400,3,1,Zapatillas,basket,0,APPLY
310545L-WHT,6,1,Zapatillas,urbano,0,APPLY
73690-WHT,6,1,Zapatillas,urbano,0,APPLY
11949-WSL,11,1,Zapatillas,urbano,0,APPLY
310545L-BBK,6,1,Zapatillas,urbano,0,APPLY
386-6037,4,1,Zapatillas,urbano,0,APPLY
303557L-NVY,5,1,Zapatillas,urbano,0,APPLY
310451N-WHP,6,1,Zapatillas,urbano,0,APPLY
58363-BLK,7,1,Zapatillas,urbano,0,APPLY
303642L-BKMT,6,1,Zapatillas,urbano,0,APPLY
310286L-BLK,6,1,Zapatillas,urbano,0,APPLY
310286L-OFWT,5,1,Zapatillas,urbano,0,APPLY
HQ2312-005,3,1,Zapatillas,urbano,0,APPLY
386-6038,4,1,Zapatillas,urbano,0,APPLY
118155-BLK,5,1,Zapatillas,urbano,0,APPLY
303721L-NVMT,5,1,Zapatillas,urbano,0,APPLY
H-90,14,1,Zapatillas,urbano,0,APPLY
ID9156,5,1,Zapatillas,urbano,0,APPLY
117560-BBK,5,1,Zapatillas,"urbano,negro",0,APPLY
303258N-HPMT,6,1,Zapatillas,urbano,0,APPLY
100205100,6,1,Zapatillas,urbano,0,APPLY
400139N-BKRD,5,1,Zapatillas,urbano,0,APPLY
303573N-BLK,5,1,Zapatillas,urbano,0,APPLY
155399-WHT,4,1,Zapatillas,urbano,0,APPLY
73690-W,5,1,Zapatillas,urbano,0,APPLY
177291-WHT,5,1,Zapatillas,urbano,0,APPLY
FQ1833-001,3,1,Zapatillas,training,0,APPLY
303555L-BKLV,5,1,Zapatillas,urbano,0,APPLY
310387L-BKRG,5,1,Zapatillas,urbano,0,APPLY
117497-BLK,7,1,Zapatillas,urbano,0,APPLY
58363-CCBK,5,1,Zapatillas,urbano,0,APPLY
9028,35,5;46;63,Zapatos de Vestir,vestir,0,APPLY
177289-BBK,6,1,Zapatillas,"urbano,negro",0,APPLY
DX9176-100,7,1,Zapatillas,urbano,0,APPLY
303543L-BKLV,6,1,Zapatillas,urbano,0,APPLY
117560-WHT,5,1,Zapatillas,"urbano,blanco",0,APPLY
155196-BLK,6,1,Zapatillas,urbano,0,APPLY
404018L-BLK,5,1,Zapatillas,urbano,0,APPLY
JI2307,4,1,Zapatillas,urbano,0,APPLY
403908L-BKRD,6,1,Zapatillas,urbano,0,APPLY
117497-BBK,5,1,Zapatillas,urbano,0,APPLY
73690-LTDN,6,1,Zapatillas,urbano,0,APPLY
150384-BKRG,5,1,Zapatillas,urbano,0,APPLY
IH8585,6,1,Zapatillas,urbano,0,APPLY
403905N-RED,4,1,Zapatillas,urbano,0,APPLY
DV5457-106,3,1,Zapatillas,urbano,0,APPLY
100039101,8,1,Zapatillas,urbano,0,APPLY
405706L-BBK,4,1,Zapatillas,"running,negro",0,APPLY
11930-BKW,6,1,Zapatillas,urbano,0,APPLY
HF6280-001,3,1,Zapatillas,basket,0,APPLY
405638N-BKW,3,1,Zapatillas,urbano,0,APPLY
73690-BBK,5,1,Zapatillas,urbano,0,APPLY
303986L-BLK,5,1,Zapatillas,urbano,0,APPLY
310429L-WHP,5,1,Zapatillas,urbano,0,APPLY
HM9862-400,3,1,Zapatillas,urbano,0,APPLY
100205099,6,1,Zapatillas,urbano,0,APPLY
DV5457-113,6,1,Zapatillas,urbano,0,APPLY
100000118,4,1,Zapatillas,urbano,0,APPLY
403615L-BLK,6,1,Zapatillas,urbano,0,APPLY
303622L-BLK,5,1,Zapatillas,urbano,0,APPLY
405084L-BLK,5,1,Zapatillas,running,0,APPLY
303261L-NVMT,5,1,Zapatillas,urbano,0,APPLY
405095L-BKYL,6,1,Zapatillas,running,0,APPLY
405090L-BBK,5,1,Zapatillas,running,0,APPLY
58363-NVY,4,1,Zapatillas,urbano,0,APPLY
381-9787,5,1,Zapatillas,urbano,0,APPLY
403916L-BLK,5,1,Zapatillas,urbano,0,APPLY
DV5457-600,6,1,Zapatillas,urbano,0,APPLY
303258N-LVMT,5,1,Zapatillas,urbano,0,APPLY
999341-BBK,6,1,Zapatillas,"urbano,negro",0,APPLY
150291-BBK,5,1,Zapatillas,urbano,0,APPLY
CV8131-001,4,1,Zapatillas,urbano,0,APPLY
HF6279-400,3,1,Zapatillas,basket,0,APPLY
150290-BKBL,4,1,Zapatillas,urbano,0,APPLY
IE1023,5,1,Zapatillas,urbano,0,APPLY
3028094-408,3,1,Sandalias y Chalas,urbano,0,APPLY
310451N-BKRG,4,1,Zapatillas,urbano,0,APPLY
117624-BBK,4,1,Zapatillas,urbano,0,APPLY
551-6396,5,1,Botas,urbano,0,APPLY
303979L-BKRG,6,1,Zapatillas,running,0,APPLY
3374,13,46,Zapatillas,"urbano,vestir",0,APPLY
405085N-BLK,5,1,Zapatillas,urbano,0,APPLY
155196-WHT,7,1,Zapatillas,urbano,0,APPLY
IF4592,4,1,Zapatillas,urbano,0,APPLY
232835-BKW,6,1,Zapatillas,urbano,0,APPLY
403695L-W,6,1,Zapatillas,"urbano,oficial",0,APPLY
405039L-BKCC,5,1,Zapatillas,urbano,0,APPLY
303257L-NVMT,4,1,Zapatillas,urbano,0,APPLY
401490L-BLBK,4,1,Zapatillas,urbano,0,APPLY
DH2987-100,16,1,Zapatillas,urbano,0,APPLY
7195-90,4,1,Zapatillas,urbano,0,APPLY
HF6279-001,3,1,Zapatillas,urbano,0,APPLY
302689L-BKMT,6,1,Zapatillas,urbano,0,APPLY
401495L-RDBK,5,1,Zapatillas,urbano,0,APPLY
118312-BBK,4,1,Zapatillas,urbano,0,APPLY
118106-BBK,4,1,Zapatillas,urbano,0,APPLY
303257L-LPMT,4,1,Zapatillas,urbano,0,APPLY
303065L-LPMT,4,1,Zapatillas,urbano,0,APPLY
404801L-BLK,5,1,Zapatillas,urbano,0,APPLY
881-1821,4,1,Zapatillas,urbano,0,APPLY
GW6521,6,1,Zapatillas,urbano,0,APPLY
HP8968,4,1,Zapatillas,urbano,0,APPLY
302636L-BBK,5,1,Zapatillas,"urbano,negro",0,APPLY
303535L-BKMT,10,1,Zapatillas,urbano,0,APPLY
403695L-BBK,6,1,Zapatillas,"urbano,negro",0,APPLY
405638L-BBK,6,1,Zapatillas,"urbano,negro",0,APPLY
303599L-LPMT,5,1,Zapatillas,urbano,0,APPLY
303983N-LAV,4,1,Zapatillas,urbano,0,APPLY
303066N-LVMT,4,1,Zapatillas,urbano,0,APPLY
401490L-RDBK,4,1,Zapatillas,urbano,0,APPLY
IH8594,4,1,Zapatillas,urbano,0,APPLY
303657N-HPMT,4,1,Zapatillas,urbano,0,APPLY
314091L-WMLT,4,1,Zapatillas,urbano,0,APPLY
DV4344-040,2,1,Zapatillas,urbano,0,APPLY
FQ1830-001,3,1,Zapatillas,urbano,0,APPLY
303712L-BKMT,4,1,Zapatillas,urbano,0,APPLY
405626L-WHT,6,1,Zapatillas,"urbano,blanco",0,APPLY
FZ0630-010,3,1,Zapatillas,urbano,0,APPLY
303066N-LPMT,4,1,Zapatillas,urbano,0,APPLY
181-9989,4,1,Zapatillas,urbano,0,APPLY
58363-BBK,7,1,Zapatillas,urbano,0,APPLY
